Suseo_h,Suseo_m,Dongchan_h,Dongchan_m,Jiji_h,Jiji_m,Cheonan(Asan)_h,Cheonan(Asan)_m,Osong_h,Osong_m,Daejeon_h,Daejeon_m,Gimcheon(Gumi)_h,Gimcheon(Gumi)_m,Dongdaegu_h,Dongdaegu_m,ShinKyungju_h,ShinKyungju_m,Ulsan(Tongdosa)_h,Ulsan(Tongdosa)_m,Busan_h,Busan_m,Gongju_h,Gongju_m,Iksan_h,Iksan_m,Jeong-eup_h,Jeong-eup_m,Gwangju(Songje)_h,Gwangju(Songje)_m,Naju_h,Naju_m,Mokpo_h,Mokpo_m
19,23,100,100,100,100,13,13,12,12,8,33,100,100,11,31,100,100,20,56,13,31,100,100,100,100,100,100,100,100,100,100,100,100
21,28,100,100,100,100,13,22,13,13,9,3,100,100,11,51,100,100,100,100,14,26,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,13,29,13,36,9,24,100,100,11,58,100,100,100,100,14,32,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,15,13,13,36,10,3,100,100,13,31,100,100,100,100,15,15,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,15,23,13,53,11,40,100,100,14,26,100,100,100,100,16,17,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,16,48,14,53,11,49,100,100,14,26,100,100,100,100,17,20,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,17,40,15,13,12,12,100,100,14,32,100,100,100,100,17,57,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,18,27,17,25,13,13,100,100,15,15,100,100,100,100,18,25,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,19,14,17,33,13,22,100,100,15,59,100,100,100,100,19,21,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,28,19,14,13,29,100,100,16,17,100,100,100,100,20,4,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,21,28,19,14,13,29,100,100,16,17,100,100,100,100,20,4,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,22,7,19,23,13,36,100,100,17,20,100,100,100,100,20,13,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,23,27,19,48,13,36,100,100,17,57,100,100,100,100,20,21,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,19,55,13,53,100,100,18,25,100,100,100,100,20,56,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,21,35,14,53,100,100,19,1,100,100,100,100,22,0,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,22,7,15,13,100,100,19,1,100,100,100,100,22,36,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,22,14,15,23,100,100,19,21,100,100,100,100,23,15,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,16,48,100,100,20,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,25,100,100,20,13,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,33,100,100,20,21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,33,100,100,20,21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,17,40,100,100,20,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,27,100,100,22,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,18,43,100,100,22,36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,14,100,100,23,15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,23,100,100,23,30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,19,55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,20,33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,21,35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,22,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,23,27,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
